permutation	orthogroup	tmd_index	species_total	species_with_feature	variance
425	orthogroup_415	1	9	3	105.083333
425	orthogroup_1313	1	9	3	57.000000
425	orthogroup_1742	3	9	3	178.583333
425	orthogroup_279	5	9	3	151.083333
425	orthogroup_119	1	8	4	0.083333
425	orthogroup_1307	3	8	3	0.250000
425	orthogroup_554	5	9	4	396.395833
425	orthogroup_1435	1	8	3	91.000000
425	orthogroup_65	4	9	3	137262.333333
425	orthogroup_1554	2	8	5	77.550000
425	orthogroup_741	3	9	3	2217.333333
425	orthogroup_329	12	9	4	1584.666667
426	orthogroup_1379	7	10	3	428.250000
426	orthogroup_1811	9	8	3	5.250000
426	orthogroup_1799	11	9	4	46.916667
426	orthogroup_790	6	9	3	7760.333333
426	orthogroup_484	1	9	3	14.333333
426	orthogroup_1243	12	8	3	114.333333
426	orthogroup_938	7	8	3	33.333333
426	orthogroup_1557	4	8	4	18.229167
426	orthogroup_554	6	9	6	54.266667
426	orthogroup_1619	1	9	3	0.250000
426	orthogroup_346	4	9	3	100.750000
426	orthogroup_231	4	8	3	12.000000
426	orthogroup_784	8	9	4	353.562500
426	orthogroup_548	1	9	3	0.333333
426	orthogroup_1811	13	8	5	6133.175000
426	orthogroup_1636	6	10	7	6189.369048
426	orthogroup_1811	3	8	3	1601.083333
426	orthogroup_900	12	9	6	5961.366667
426	orthogroup_178	1	10	3	27.000000
426	orthogroup_1307	8	8	3	7.583333
426	orthogroup_588	6	8	4	4.000000
426	orthogroup_204	1	8	3	9924.083333
426	orthogroup_145	3	8	4	45.729167
426	orthogroup_1453	1	8	4	15496.729167
426	orthogroup_279	2	9	3	0.000000
426	orthogroup_540	1	9	3	675.250000
426	orthogroup_1811	4	8	3	1642.333333
426	orthogroup_548	5	9	5	32.675000
426	orthogroup_1406	6	9	4	2432.666667
426	orthogroup_1243	7	8	3	1.333333
426	orthogroup_1309	1	8	3	0.333333
426	orthogroup_759	5	9	3	85.333333
426	orthogroup_23	1	8	3	277.000000
426	orthogroup_1808	1	8	3	23974.083333
426	orthogroup_968	1	8	3	24844.000000
426	orthogroup_1335	1	9	4	30293.583333
426	orthogroup_100	9	10	3	196.000000
426	orthogroup_799	1	10	5	17248.700000
426	orthogroup_1808	4	8	5	8939.700000
426	orthogroup_1642	1	8	3	4.083333
426	orthogroup_1636	1	10	3	309.000000
426	orthogroup_1575	2	9	3	50.083333
426	orthogroup_1313	1	9	3	183.000000
426	orthogroup_938	2	8	3	76.333333
426	orthogroup_65	4	9	5	84535.700000
426	orthogroup_329	12	9	4	4272.000000
427	orthogroup_1811	9	8	3	20.333333
427	orthogroup_1554	1	8	3	64.583333
427	orthogroup_1554	4	8	3	73.000000
427	orthogroup_2	2	9	3	716.333333
427	orthogroup_1379	9	10	3	0.583333
427	orthogroup_1596	5	9	3	0.333333
427	orthogroup_346	4	9	3	33.333333
427	orthogroup_22	1	8	3	1824.333333
427	orthogroup_1038	5	9	3	2396.333333
427	orthogroup_2	1	9	3	5947.000000
427	orthogroup_687	6	9	3	0.000000
427	orthogroup_329	6	9	3	201.000000
427	orthogroup_1636	3	10	3	537.333333
427	orthogroup_554	8	9	3	65.333333
427	orthogroup_1636	6	10	5	1959.175000
427	orthogroup_900	12	9	3	2962.333333
427	orthogroup_105	2	9	3	520.333333
427	orthogroup_76	2	8	3	296.333333
427	orthogroup_1462	1	9	4	5.583333
427	orthogroup_1663	4	9	3	533.333333
427	orthogroup_588	6	8	5	0.050000
427	orthogroup_1811	5	8	3	61.000000
427	orthogroup_1408	1	9	3	0.000000
427	orthogroup_1328	1	10	3	112.000000
427	orthogroup_204	1	8	5	9823.700000
427	orthogroup_1453	1	8	4	12977.062500
427	orthogroup_1811	4	8	4	1387.229167
427	orthogroup_548	5	9	3	44.333333
427	orthogroup_1406	6	9	3	1652.333333
427	orthogroup_1696	6	9	3	3.000000
427	orthogroup_188	1	8	3	0.333333
427	orthogroup_1267	8	9	3	7.000000
427	orthogroup_582	7	8	3	1659.083333
427	orthogroup_554	1	9	3	874.333333
427	orthogroup_1408	2	9	3	0.000000
427	orthogroup_1462	5	9	3	194.250000
427	orthogroup_1335	1	9	3	24782.333333
427	orthogroup_799	1	10	3	1389.000000
427	orthogroup_1808	4	8	3	19377.333333
427	orthogroup_1538	1	9	3	2.333333
427	orthogroup_96	9	9	3	52.333333
427	orthogroup_244	1	9	4	95.229167
427	orthogroup_1362	1	9	3	0.000000
427	orthogroup_119	1	8	4	9.166667
427	orthogroup_1627	12	9	3	2.083333
427	orthogroup_65	4	9	4	282571.062500
427	orthogroup_1524	1	9	3	12.000000
427	orthogroup_371	3	9	4	100.000000
428	orthogroup_119	3	8	3	140.333333
428	orthogroup_1636	2	10	3	373.000000
428	orthogroup_790	6	9	3	2409.333333
428	orthogroup_159	13	8	4	71.562500
428	orthogroup_1243	12	8	3	1216.000000
428	orthogroup_2	2	9	3	358.583333
428	orthogroup_1557	4	8	4	0.229167
428	orthogroup_554	6	9	3	105.083333
428	orthogroup_1038	5	9	3	5300.333333
428	orthogroup_2	1	9	3	7430.333333
428	orthogroup_1554	6	8	3	20.333333
428	orthogroup_784	8	9	3	408.333333
428	orthogroup_387	8	8	3	54.250000
428	orthogroup_548	1	9	4	0.062500
428	orthogroup_1811	13	8	3	6276.333333
428	orthogroup_1636	6	10	4	5480.729167
428	orthogroup_1363	1	9	3	14.333333
428	orthogroup_244	6	9	3	192.000000
428	orthogroup_1406	2	9	3	753.083333
428	orthogroup_1410	1	9	3	6592.333333
428	orthogroup_900	12	9	3	7342.333333
428	orthogroup_233	3	8	3	133.000000
428	orthogroup_1627	7	9	3	103.083333
428	orthogroup_1462	1	9	4	25.000000
428	orthogroup_565	10	8	3	25.083333
428	orthogroup_204	1	8	4	13572.250000
428	orthogroup_329	7	9	3	154.333333
428	orthogroup_145	3	8	3	81.083333
428	orthogroup_1453	1	8	3	31057.000000
428	orthogroup_540	1	9	3	0.000000
428	orthogroup_145	6	8	3	4.333333
428	orthogroup_1462	3	9	4	90.916667
428	orthogroup_548	5	9	5	38.550000
428	orthogroup_1406	6	9	4	2902.250000
428	orthogroup_204	3	8	3	1.583333
428	orthogroup_946	11	8	3	7676.333333
428	orthogroup_1742	2	9	4	2105.333333
428	orthogroup_548	4	9	4	14.062500
428	orthogroup_554	1	9	3	31.750000
428	orthogroup_159	7	8	3	140.333333
428	orthogroup_1024	7	9	3	5355.750000
428	orthogroup_1808	1	8	4	26940.666667
428	orthogroup_968	1	8	3	5568.583333
428	orthogroup_1335	1	9	5	2091.200000
428	orthogroup_799	1	10	4	1494.000000
428	orthogroup_687	1	9	3	11.583333
428	orthogroup_1243	9	8	3	0.333333
428	orthogroup_1808	4	8	3	15413.250000
428	orthogroup_1538	1	9	4	110.250000
428	orthogroup_1696	8	9	3	96.333333
428	orthogroup_834	1	8	3	0.000000
428	orthogroup_1663	10	9	4	6.729167
428	orthogroup_1038	2	9	3	67.750000
428	orthogroup_415	1	9	3	137.333333
428	orthogroup_119	1	8	3	237.250000
428	orthogroup_554	2	9	3	41.333333
428	orthogroup_1158	5	9	4	32178.000000
428	orthogroup_554	5	9	4	12.916667
428	orthogroup_610	1	9	3	532.000000
428	orthogroup_65	4	9	5	76935.250000
428	orthogroup_329	12	9	3	1880.333333
428	orthogroup_371	3	9	4	40.666667
429	orthogroup_1811	9	8	3	2.333333
429	orthogroup_1243	12	8	3	1393.000000
429	orthogroup_1831	2	8	3	3310.333333
429	orthogroup_338	4	10	3	85.083333
429	orthogroup_204	8	8	3	18.083333
429	orthogroup_971	4	8	3	0.583333
429	orthogroup_1435	6	8	4	2062.250000
429	orthogroup_554	6	9	4	112.062500
429	orthogroup_1619	1	9	3	37.000000
429	orthogroup_1554	3	8	3	109.000000
429	orthogroup_1038	5	9	3	8449.333333
429	orthogroup_1024	2	9	4	1.666667
429	orthogroup_136	3	9	3	6.083333
429	orthogroup_1811	13	8	6	6838.375000
429	orthogroup_1636	6	10	7	12964.750000
429	orthogroup_244	6	9	3	200.333333
429	orthogroup_1627	7	9	3	10.583333
429	orthogroup_1462	1	9	3	43.000000
429	orthogroup_76	5	8	4	22.333333
429	orthogroup_790	2	9	4	37.583333
429	orthogroup_1453	1	8	3	42697.333333
429	orthogroup_284	3	9	3	8.333333
429	orthogroup_1406	6	9	3	18409.333333
429	orthogroup_303	8	9	3	56.333333
429	orthogroup_46	5	10	3	34.333333
429	orthogroup_582	7	8	3	1564.333333
429	orthogroup_554	1	9	3	96.333333
429	orthogroup_834	2	8	3	42.250000
429	orthogroup_687	1	9	3	60.333333
429	orthogroup_1808	4	8	3	6302.333333
429	orthogroup_204	5	8	3	48.250000
429	orthogroup_834	1	8	3	13.000000
429	orthogroup_1811	8	8	3	63.000000
429	orthogroup_1645	3	8	3	66.083333
429	orthogroup_244	1	9	5	16.300000
429	orthogroup_610	2	9	3	1.083333
429	orthogroup_1208	3	9	3	564.583333
429	orthogroup_565	6	8	3	0.250000
429	orthogroup_1453	4	8	4	64.729167
429	orthogroup_119	1	8	4	244.895833
429	orthogroup_1804	7	8	3	12.250000
429	orthogroup_260	1	8	3	109.000000
429	orthogroup_96	1	9	3	142.333333
429	orthogroup_65	4	9	3	70534.333333
429	orthogroup_1554	2	8	6	64.266667
429	orthogroup_204	6	8	3	14.333333
429	orthogroup_329	12	9	3	4216.333333
429	orthogroup_329	2	9	3	65.333333
429	orthogroup_371	3	9	4	46.750000
430	orthogroup_934	1	8	3	9.250000
430	orthogroup_119	3	8	3	1333.000000
430	orthogroup_1811	9	8	4	6.062500
430	orthogroup_1644	5	9	4	71.333333
430	orthogroup_159	13	8	3	21.333333
430	orthogroup_1208	4	9	3	3536.333333
430	orthogroup_231	2	8	3	0.583333
430	orthogroup_1831	2	8	3	3240.333333
430	orthogroup_204	8	8	3	2952.750000
430	orthogroup_2	2	9	5	929.175000
430	orthogroup_1779	4	8	3	48.000000
430	orthogroup_582	12	8	4	2696.250000
430	orthogroup_76	1	8	3	864.083333
430	orthogroup_2	1	9	3	937.000000
430	orthogroup_548	1	9	3	133.000000
430	orthogroup_1811	13	8	7	4372.476190
430	orthogroup_1636	6	10	6	8030.566667
430	orthogroup_1363	1	9	4	130.916667
430	orthogroup_2	3	9	4	74.250000
430	orthogroup_1406	2	9	3	581.083333
430	orthogroup_1335	11	9	3	738.250000
430	orthogroup_1457	1	10	5	353.300000
430	orthogroup_110	2	9	3	209.333333
430	orthogroup_1627	7	9	3	247.583333
430	orthogroup_1408	1	9	4	520.250000
430	orthogroup_1831	8	8	3	280.333333
430	orthogroup_1453	1	8	3	61216.333333
430	orthogroup_145	6	8	3	21.000000
430	orthogroup_772	2	9	4	3.000000
430	orthogroup_548	5	9	3	38.583333
430	orthogroup_1406	6	9	5	3619.300000
430	orthogroup_1208	2	9	3	1682.333333
430	orthogroup_946	11	8	3	12026.333333
430	orthogroup_1742	2	9	3	3456.333333
430	orthogroup_554	1	9	4	829.729167
430	orthogroup_1408	2	9	3	147.000000
430	orthogroup_1645	1	8	3	0.250000
430	orthogroup_971	8	8	3	15.250000
430	orthogroup_1024	7	9	4	13832.916667
430	orthogroup_1808	1	8	4	4415.333333
430	orthogroup_968	1	8	3	2133.333333
430	orthogroup_1335	1	9	3	21448.083333
430	orthogroup_1365	7	9	3	80.333333
430	orthogroup_1243	9	8	3	2.333333
430	orthogroup_1808	4	8	3	19474.333333
430	orthogroup_244	1	9	3	2.333333
430	orthogroup_565	6	8	3	99.250000
430	orthogroup_1575	2	9	3	41.333333
430	orthogroup_1538	3	9	3	120.333333
430	orthogroup_233	8	8	3	0.000000
430	orthogroup_1627	12	9	3	1.333333
430	orthogroup_65	4	9	6	194073.241667
430	orthogroup_329	12	9	3	7516.000000
431	orthogroup_1811	9	8	3	21.333333
431	orthogroup_1644	5	9	3	91.000000
431	orthogroup_790	6	9	4	1684.250000
431	orthogroup_1408	8	9	3	0.333333
431	orthogroup_159	13	8	3	240.583333
431	orthogroup_231	2	8	3	4.083333
431	orthogroup_1554	4	8	3	126.583333
431	orthogroup_204	8	8	3	3151.750000
431	orthogroup_2	2	9	3	800.083333
431	orthogroup_1074	3	9	3	0.333333
431	orthogroup_971	4	8	3	4.333333
431	orthogroup_551	1	9	3	111.000000
431	orthogroup_1557	4	8	3	0.250000
431	orthogroup_174	1	8	3	1.333333
431	orthogroup_812	3	9	3	300.250000
431	orthogroup_76	1	8	3	56.333333
431	orthogroup_22	1	8	4	1292.333333
431	orthogroup_2	1	9	4	384.229167
431	orthogroup_1024	2	9	3	82.333333
431	orthogroup_1074	5	9	3	27.000000
431	orthogroup_784	8	9	3	192.000000
431	orthogroup_329	6	9	3	138.250000
431	orthogroup_1811	13	8	5	6639.700000
431	orthogroup_1636	6	10	6	8000.000000
431	orthogroup_454	2	9	3	2354.333333
431	orthogroup_1811	3	8	4	1890.000000
431	orthogroup_900	12	9	3	0.000000
431	orthogroup_1627	7	9	4	17.395833
431	orthogroup_588	6	8	4	100.000000
431	orthogroup_1408	1	9	4	100.000000
431	orthogroup_534	4	10	3	280.333333
431	orthogroup_1406	4	9	3	11.583333
431	orthogroup_329	7	9	3	1807.000000
431	orthogroup_145	3	8	4	53.062500
431	orthogroup_1453	1	8	4	27285.666667
431	orthogroup_548	5	9	3	0.000000
431	orthogroup_1831	7	8	3	424.333333
431	orthogroup_1406	6	9	4	8726.333333
431	orthogroup_1309	1	8	3	705.333333
431	orthogroup_1379	1	10	4	329.583333
431	orthogroup_1307	12	8	3	0.083333
431	orthogroup_1024	7	9	3	364.000000
431	orthogroup_1808	1	8	5	22969.200000
431	orthogroup_1335	1	9	4	43787.000000
431	orthogroup_1408	5	9	4	238.250000
431	orthogroup_1208	1	9	4	2828.000000
431	orthogroup_1808	4	8	3	5413.000000
431	orthogroup_1538	1	9	3	635.250000
431	orthogroup_329	1	9	3	172.583333
431	orthogroup_1642	1	8	3	0.583333
431	orthogroup_1636	1	10	4	608.666667
431	orthogroup_244	1	9	4	3.729167
431	orthogroup_354	5	9	4	93.666667
431	orthogroup_923	1	10	3	481.333333
431	orthogroup_1742	3	9	3	2899.083333
431	orthogroup_119	1	8	4	251.333333
431	orthogroup_156	4	8	3	147.250000
431	orthogroup_1627	12	9	3	2.333333
431	orthogroup_1596	1	9	4	260.916667
431	orthogroup_1307	3	8	3	82.750000
431	orthogroup_938	2	8	3	0.250000
431	orthogroup_65	4	9	4	197536.333333
431	orthogroup_1554	2	8	3	129.333333
431	orthogroup_1524	1	9	3	300.000000
431	orthogroup_1208	5	9	3	2777.083333
432	orthogroup_980	1	8	3	633.333333
432	orthogroup_985	2	10	3	184.333333
432	orthogroup_346	2	9	3	56.333333
432	orthogroup_1208	4	9	4	3582.916667
432	orthogroup_900	8	9	3	350.333333
432	orthogroup_1554	4	8	3	103.000000
432	orthogroup_1831	2	8	3	21.333333
432	orthogroup_2	2	9	3	90.333333
432	orthogroup_1557	4	8	3	0.083333
432	orthogroup_554	6	9	5	51.700000
432	orthogroup_1804	1	8	3	15.750000
432	orthogroup_22	1	8	3	2023.583333
432	orthogroup_2	1	9	4	590.000000
432	orthogroup_548	1	9	3	46.083333
432	orthogroup_1811	13	8	5	3474.200000
432	orthogroup_1636	6	10	8	8883.102679
432	orthogroup_1014	2	9	3	169.000000
432	orthogroup_2	3	9	3	800.333333
432	orthogroup_1811	2	8	3	17.333333
432	orthogroup_588	6	8	3	147.000000
432	orthogroup_329	7	9	3	2015.583333
432	orthogroup_551	4	9	3	0.000000
432	orthogroup_1627	6	9	3	176.333333
432	orthogroup_1379	2	10	3	15.250000
432	orthogroup_96	5	9	4	96.916667
432	orthogroup_548	5	9	3	0.333333
432	orthogroup_1270	1	9	3	363.000000
432	orthogroup_1742	2	9	4	1670.916667
432	orthogroup_46	5	10	3	2.250000
432	orthogroup_1408	2	9	4	16.000000
432	orthogroup_1024	7	9	4	3497.583333
432	orthogroup_1481	1	9	3	65.333333
432	orthogroup_1335	1	9	6	31124.966667
432	orthogroup_1808	4	8	3	1807.000000
432	orthogroup_1799	7	9	3	33.333333
432	orthogroup_244	1	9	3	229.000000
432	orthogroup_139	1	9	3	21605.333333
432	orthogroup_1313	1	9	3	0.333333
432	orthogroup_371	1	9	3	38.583333
432	orthogroup_105	7	9	3	0.750000
432	orthogroup_554	5	9	3	11.583333
432	orthogroup_65	4	9	4	146351.416667
432	orthogroup_1554	2	8	3	5.333333
432	orthogroup_938	5	8	3	35.083333
432	orthogroup_329	12	9	3	2331.000000
433	orthogroup_759	1	9	3	399.250000
433	orthogroup_484	1	9	3	30.333333
433	orthogroup_231	2	8	5	1.925000
433	orthogroup_1406	1	9	4	48.666667
433	orthogroup_1379	6	10	4	418.229167
433	orthogroup_1435	6	8	4	110.062500
433	orthogroup_1557	4	8	3	0.083333
433	orthogroup_582	12	8	4	5388.000000
433	orthogroup_554	6	9	3	0.333333
433	orthogroup_1784	7	8	3	4485.333333
433	orthogroup_2	1	9	3	3885.250000
433	orthogroup_1811	13	8	5	12343.800000
433	orthogroup_1636	6	10	4	10101.166667
433	orthogroup_1811	3	8	4	752.229167
433	orthogroup_104	10	8	3	5.333333
433	orthogroup_1307	8	8	4	5.729167
433	orthogroup_582	6	8	4	794.250000
433	orthogroup_1408	1	9	3	0.000000
433	orthogroup_145	3	8	3	0.333333
433	orthogroup_1453	1	8	3	9577.000000
433	orthogroup_548	5	9	6	15.641667
433	orthogroup_1406	6	9	4	1912.916667
433	orthogroup_946	11	8	3	1186.333333
433	orthogroup_582	7	8	3	334.083333
433	orthogroup_554	1	9	4	186.666667
433	orthogroup_159	7	8	5	56.300000
433	orthogroup_1024	7	9	4	13407.583333
433	orthogroup_968	1	8	4	13180.250000
433	orthogroup_834	2	8	3	12.000000
433	orthogroup_1335	1	9	3	21096.583333
433	orthogroup_799	1	10	3	281.333333
433	orthogroup_687	1	9	3	176.583333
433	orthogroup_1808	4	8	5	4966.700000
433	orthogroup_139	1	9	3	12961.333333
433	orthogroup_1362	1	9	3	151.000000
433	orthogroup_371	1	9	4	75.562500
433	orthogroup_119	1	8	4	12.229167
433	orthogroup_1627	12	9	3	69.333333
433	orthogroup_554	5	9	3	380.333333
433	orthogroup_65	4	9	6	99819.441667
433	orthogroup_588	1	8	3	502.083333
433	orthogroup_159	1	8	3	35.083333
433	orthogroup_1524	1	9	3	7.000000
433	orthogroup_1208	5	9	3	4981.750000
434	orthogroup_1379	7	10	3	588.000000
434	orthogroup_790	6	9	5	9759.700000
434	orthogroup_1124	2	9	3	3.000000
434	orthogroup_1831	2	8	3	19.000000
434	orthogroup_159	3	8	4	0.333333
434	orthogroup_1435	6	8	3	362.333333
434	orthogroup_1177	5	10	3	94.333333
434	orthogroup_1154	3	9	3	3.000000
434	orthogroup_554	6	9	3	126.750000
434	orthogroup_1619	1	9	3	0.000000
434	orthogroup_1811	1	8	3	111.000000
434	orthogroup_346	4	9	3	2.333333
434	orthogroup_2	1	9	5	4243.500000
434	orthogroup_1074	5	9	3	240.333333
434	orthogroup_145	2	8	4	100.000000
434	orthogroup_300	10	8	3	1.333333
434	orthogroup_548	1	9	5	15.200000
434	orthogroup_1811	13	8	5	4494.800000
434	orthogroup_1636	6	10	3	415.750000
434	orthogroup_105	2	9	3	1289.583333
434	orthogroup_156	9	8	3	0.333333
434	orthogroup_145	4	8	3	0.083333
434	orthogroup_1811	2	8	3	81.333333
434	orthogroup_1462	1	9	4	7.062500
434	orthogroup_588	6	8	3	0.250000
434	orthogroup_76	5	8	3	67.000000
434	orthogroup_159	6	8	3	265.583333
434	orthogroup_204	1	8	3	2541.000000
434	orthogroup_145	3	8	5	42.125000
434	orthogroup_1453	1	8	5	26604.300000
434	orthogroup_759	6	9	3	89.333333
434	orthogroup_1406	6	9	3	1068.750000
434	orthogroup_1267	8	9	4	11.333333
434	orthogroup_582	7	8	3	127.750000
434	orthogroup_1408	2	9	3	249.250000
434	orthogroup_1808	1	8	3	8636.583333
434	orthogroup_968	1	8	3	23957.333333
434	orthogroup_834	2	8	3	42.750000
434	orthogroup_1335	1	9	3	20352.333333
434	orthogroup_799	1	10	3	12871.000000
434	orthogroup_1808	4	8	3	975.000000
434	orthogroup_1538	1	9	5	190.800000
434	orthogroup_1636	1	10	3	7.000000
434	orthogroup_1663	10	9	3	37.000000
434	orthogroup_900	7	9	3	41.333333
434	orthogroup_415	1	9	3	0.333333
434	orthogroup_233	8	8	3	0.333333
434	orthogroup_119	1	8	3	161.083333
434	orthogroup_1515	2	8	3	16.333333
434	orthogroup_80	4	9	3	507.000000
434	orthogroup_1435	1	8	3	0.000000
434	orthogroup_65	4	9	3	30168.583333
434	orthogroup_329	12	9	5	6922.700000
434	orthogroup_1208	5	9	4	68.229167
434	orthogroup_1575	4	9	3	4.333333
434	orthogroup_156	3	8	3	0.333333
435	orthogroup_1644	2	9	3	0.083333
435	orthogroup_119	3	8	5	472.800000
435	orthogroup_158	7	9	3	7.000000
435	orthogroup_1811	9	8	3	9.333333
435	orthogroup_1554	4	8	4	10.916667
435	orthogroup_204	8	8	3	225.333333
435	orthogroup_1335	7	9	3	108.000000
435	orthogroup_2	2	9	3	788.250000
435	orthogroup_1379	6	10	3	33.333333
435	orthogroup_687	6	9	4	45.666667
435	orthogroup_1811	13	8	6	11823.641667
435	orthogroup_1636	6	10	5	5633.800000
435	orthogroup_1811	3	8	3	1133.583333
435	orthogroup_2	3	9	3	1416.333333
435	orthogroup_156	9	8	3	0.083333
435	orthogroup_1627	7	9	3	7.583333
435	orthogroup_582	6	8	3	1122.333333
435	orthogroup_1013	3	9	3	280.333333
435	orthogroup_1408	1	9	3	1290.333333
435	orthogroup_204	1	8	3	13136.333333
435	orthogroup_551	4	9	4	0.000000
435	orthogroup_772	2	9	3	1.333333
435	orthogroup_548	5	9	3	52.083333
435	orthogroup_1406	6	9	5	2104.000000
435	orthogroup_1024	7	9	3	226.333333
435	orthogroup_1808	1	8	5	13264.500000
435	orthogroup_1335	1	9	4	1755.229167
435	orthogroup_1808	4	8	4	1530.916667
435	orthogroup_1538	1	9	3	140.333333
435	orthogroup_1644	1	9	3	145.333333
435	orthogroup_548	6	9	4	0.666667
435	orthogroup_1408	4	9	3	31.583333
435	orthogroup_1636	1	10	3	289.083333
435	orthogroup_244	1	9	3	13.000000
435	orthogroup_1742	3	9	4	4690.000000
435	orthogroup_1042	5	9	3	0.000000
435	orthogroup_119	1	8	5	191.950000
435	orthogroup_334	9	9	3	300.000000
435	orthogroup_1627	12	9	3	2.333333
435	orthogroup_554	5	9	3	17.583333
435	orthogroup_598	8	9	3	65.583333
435	orthogroup_582	1	8	3	225.333333
435	orthogroup_65	4	9	3	28216.333333
435	orthogroup_1554	2	8	3	100.750000
435	orthogroup_147	7	8	3	140.333333
435	orthogroup_1412	1	9	3	169.750000
435	orthogroup_1208	5	9	4	3614.250000
436	orthogroup_1811	9	8	3	2.083333
436	orthogroup_790	6	9	4	5622.666667
436	orthogroup_565	17	8	3	124.333333
436	orthogroup_159	13	8	3	85.583333
436	orthogroup_1554	4	8	3	1.000000
436	orthogroup_985	5	10	3	28.000000
436	orthogroup_2	2	9	6	57.541667
436	orthogroup_1074	3	9	3	0.333333
436	orthogroup_971	4	8	3	0.333333
436	orthogroup_1379	6	10	3	158.250000
436	orthogroup_1435	6	8	3	105.333333
436	orthogroup_277	7	8	3	192.000000
436	orthogroup_554	6	9	4	27.729167
436	orthogroup_2	1	9	4	4819.333333
436	orthogroup_1024	2	9	3	1.000000
436	orthogroup_145	2	8	3	21.333333
436	orthogroup_548	1	9	4	16.895833
436	orthogroup_1811	13	8	5	2726.700000
436	orthogroup_1636	6	10	7	5535.869048
436	orthogroup_1619	3	9	3	52.333333
436	orthogroup_1811	3	8	3	391.750000
436	orthogroup_1335	11	9	3	6533.333333
436	orthogroup_1307	8	8	4	6.062500
436	orthogroup_1811	5	8	3	48.083333
436	orthogroup_76	5	8	3	33.333333
436	orthogroup_1453	1	8	5	50576.300000
436	orthogroup_96	5	9	3	180.250000
436	orthogroup_387	2	8	3	3.000000
436	orthogroup_1811	4	8	3	1932.750000
436	orthogroup_548	5	9	3	0.083333
436	orthogroup_1177	3	10	3	169.083333
436	orthogroup_582	7	8	3	2308.333333
436	orthogroup_1408	2	9	3	24.333333
436	orthogroup_1294	4	8	3	108.000000
436	orthogroup_1645	1	8	3	295.083333
436	orthogroup_1808	1	8	3	4190.333333
436	orthogroup_1538	1	9	3	16.333333
436	orthogroup_1042	3	9	3	105.333333
436	orthogroup_119	2	8	3	201.333333
436	orthogroup_1642	1	8	3	6.583333
436	orthogroup_1636	1	10	4	252.666667
436	orthogroup_244	1	9	3	30.333333
436	orthogroup_565	6	8	3	146.333333
436	orthogroup_1362	1	9	3	121.333333
436	orthogroup_1627	12	9	3	0.333333
436	orthogroup_96	11	9	3	291.000000
436	orthogroup_1733	1	9	3	2408.333333
436	orthogroup_1038	1	9	3	16.000000
436	orthogroup_65	4	9	6	64511.575000
436	orthogroup_938	5	8	4	49.666667
436	orthogroup_159	1	8	3	18.750000
437	orthogroup_980	1	8	4	872.333333
437	orthogroup_159	13	8	3	112.583333
437	orthogroup_1208	4	9	3	54.250000
437	orthogroup_1831	2	8	3	432.000000
437	orthogroup_204	8	8	5	2240.300000
437	orthogroup_159	3	8	3	1.000000
437	orthogroup_2	2	9	3	279.000000
437	orthogroup_1435	6	8	3	306.333333
437	orthogroup_1557	4	8	4	16.895833
437	orthogroup_1154	3	9	3	0.333333
437	orthogroup_14	2	8	3	28.000000
437	orthogroup_582	12	8	3	7276.750000
437	orthogroup_554	6	9	3	90.250000
437	orthogroup_159	12	8	3	0.333333
437	orthogroup_76	1	8	3	0.000000
437	orthogroup_1038	5	9	3	21231.000000
437	orthogroup_2	1	9	4	3714.895833
437	orthogroup_145	2	8	3	0.000000
437	orthogroup_279	1	9	3	0.000000
437	orthogroup_300	10	8	3	0.000000
437	orthogroup_548	1	9	3	1.333333
437	orthogroup_1811	13	8	5	6404.675000
437	orthogroup_1636	6	10	5	5211.575000
437	orthogroup_938	8	8	3	99.750000
437	orthogroup_33	3	8	3	91.000000
437	orthogroup_145	4	8	4	0.250000
437	orthogroup_1363	3	9	3	361.333333
437	orthogroup_1408	1	9	3	192.000000
437	orthogroup_1453	1	8	3	25502.083333
437	orthogroup_1811	4	8	3	594.750000
437	orthogroup_548	5	9	4	0.562500
437	orthogroup_1788	6	8	3	0.000000
437	orthogroup_1379	1	10	5	256.700000
437	orthogroup_946	11	8	3	102.333333
437	orthogroup_387	1	8	3	666.750000
437	orthogroup_554	1	9	5	111.200000
437	orthogroup_1024	7	9	3	12181.333333
437	orthogroup_378	4	8	3	0.083333
437	orthogroup_968	1	8	3	4900.333333
437	orthogroup_1335	1	9	3	5639.083333
437	orthogroup_1808	4	8	3	35586.333333
437	orthogroup_1742	4	9	3	75.000000
437	orthogroup_1481	3	9	3	42.333333
437	orthogroup_834	4	8	3	6.750000
437	orthogroup_1557	10	8	3	10.333333
437	orthogroup_1575	2	9	3	44.333333
437	orthogroup_119	1	8	4	28.250000
437	orthogroup_96	8	9	3	48.000000
437	orthogroup_156	4	8	3	145.083333
437	orthogroup_1158	5	9	3	5981.083333
437	orthogroup_938	2	8	3	23.250000
437	orthogroup_554	5	9	3	8.583333
437	orthogroup_65	4	9	3	10932.333333
437	orthogroup_1554	2	8	3	129.000000
437	orthogroup_159	1	8	3	104.333333
437	orthogroup_329	12	9	3	1562.333333
437	orthogroup_1524	1	9	3	10.333333
437	orthogroup_371	3	9	3	56.583333
438	orthogroup_870	1	9	3	304.000000
438	orthogroup_260	3	8	3	97.333333
438	orthogroup_1408	8	9	3	0.000000
438	orthogroup_159	13	8	5	50.550000
438	orthogroup_1208	4	9	3	4878.250000
