permutation	orthogroup	tmd_index	species_total	species_with_feature	variance
431	orthogroup_244	1	9	4	15.229167
431	orthogroup_1208	4	9	3	7686.333333
431	orthogroup_1811	13	8	5	6603.500000
431	orthogroup_159	7	8	3	67.750000
431	orthogroup_329	6	9	3	138.250000
431	orthogroup_1642	3	8	3	300.000000
431	orthogroup_1811	3	8	5	1909.700000
431	orthogroup_119	2	8	3	102.333333
431	orthogroup_1335	1	9	4	43788.916667
431	orthogroup_1267	8	9	3	473.083333
431	orthogroup_22	2	8	3	33.333333
431	orthogroup_1804	5	8	3	110.250000
431	orthogroup_145	4	8	3	136.750000
431	orthogroup_231	2	8	3	4.083333
431	orthogroup_1627	12	9	3	2.333333
431	orthogroup_870	2	9	3	41.333333
431	orthogroup_454	2	9	3	2305.333333
431	orthogroup_204	5	8	3	169.333333
431	orthogroup_923	2	10	3	560.333333
431	orthogroup_1406	4	9	3	13.583333
431	orthogroup_2	1	9	4	375.229167
431	orthogroup_1307	12	8	3	0.083333
431	orthogroup_1408	8	9	3	0.333333
431	orthogroup_548	6	9	4	324.000000
432	orthogroup_329	12	9	4	2256.250000
432	orthogroup_2	3	9	3	800.333333
432	orthogroup_938	6	8	3	81.333333
432	orthogroup_1444	4	9	3	13.083333
432	orthogroup_1636	2	10	3	19.000000
432	orthogroup_1627	4	9	3	280.583333
432	orthogroup_105	7	9	3	0.750000
432	orthogroup_1554	3	8	3	9.333333
432	orthogroup_1804	2	8	3	8.083333
432	orthogroup_1799	8	9	3	37.000000
432	orthogroup_1024	7	9	4	3586.250000
432	orthogroup_1627	6	9	3	176.333333
432	orthogroup_1636	6	10	8	8791.709821
432	orthogroup_139	1	9	3	21945.333333
432	orthogroup_1038	5	9	3	26811.000000
432	orthogroup_1808	4	8	3	1807.000000
432	orthogroup_22	1	8	3	1286.583333
432	orthogroup_1804	4	8	3	44.333333
432	orthogroup_1408	3	9	4	16.000000
432	orthogroup_548	1	9	3	55.750000
432	orthogroup_588	6	8	4	193.062500
432	orthogroup_1798	4	8	3	176.333333
432	orthogroup_1557	4	8	4	3.166667
432	orthogroup_329	7	9	3	2015.583333
432	orthogroup_1644	2	9	3	140.583333
432	orthogroup_300	10	8	3	148.083333
432	orthogroup_65	4	9	4	146112.750000
432	orthogroup_244	1	9	3	14.333333
432	orthogroup_1208	4	9	4	3749.666667
432	orthogroup_1811	13	8	5	3487.200000
432	orthogroup_1811	3	8	4	2027.583333
432	orthogroup_1443	3	8	3	37.333333
432	orthogroup_46	6	10	3	1.083333
432	orthogroup_1335	1	9	6	31113.066667
432	orthogroup_1309	12	8	3	60.750000
432	orthogroup_551	4	9	3	0.000000
432	orthogroup_1270	1	9	3	363.000000
432	orthogroup_554	5	9	4	629.562500
432	orthogroup_1313	1	9	3	0.333333
432	orthogroup_1379	10	10	3	161.333333
432	orthogroup_1014	2	9	3	169.000000
432	orthogroup_2	2	9	3	65.333333
432	orthogroup_1742	2	9	3	721.000000
432	orthogroup_2	1	9	4	584.333333
432	orthogroup_554	7	9	4	5.666667
432	orthogroup_1831	2	8	3	21.333333
432	orthogroup_96	5	9	5	80.000000
432	orthogroup_548	6	9	3	0.333333
433	orthogroup_946	11	8	3	1186.333333
433	orthogroup_582	7	8	3	355.083333
433	orthogroup_1406	6	9	4	1888.333333
433	orthogroup_23	4	8	3	494.333333
433	orthogroup_790	6	9	3	10920.333333
433	orthogroup_1742	3	9	3	6345.333333
433	orthogroup_582	6	8	5	1080.800000
433	orthogroup_1636	2	10	3	0.250000
433	orthogroup_1435	6	8	4	110.062500
433	orthogroup_968	1	8	4	13180.250000
433	orthogroup_104	10	8	3	4.333333
433	orthogroup_834	2	8	3	12.000000
433	orthogroup_387	9	8	3	200.333333
433	orthogroup_105	7	9	3	4.333333
433	orthogroup_687	1	9	3	176.583333
433	orthogroup_1453	1	8	3	9577.000000
433	orthogroup_1408	1	9	3	0.333333
433	orthogroup_1024	7	9	4	12960.916667
433	orthogroup_1636	6	10	4	10277.166667
433	orthogroup_1644	10	9	3	120.333333
433	orthogroup_139	1	9	3	12883.000000
433	orthogroup_1038	5	9	3	1610.083333
433	orthogroup_554	2	9	3	73.000000
433	orthogroup_1808	4	8	5	5040.200000
433	orthogroup_531	14	9	3	220.333333
433	orthogroup_1784	7	8	3	4447.000000
433	orthogroup_100	12	10	3	168.583333
433	orthogroup_582	12	8	4	5321.000000
433	orthogroup_145	3	8	3	0.333333
433	orthogroup_1557	4	8	3	0.750000
433	orthogroup_824	6	10	3	20991.083333
433	orthogroup_1406	1	9	3	112.000000
433	orthogroup_1208	5	9	3	4981.750000
433	orthogroup_1379	6	10	4	27.229167
433	orthogroup_799	1	10	3	273.000000
433	orthogroup_1644	2	9	4	158.729167
433	orthogroup_484	1	9	3	30.333333
433	orthogroup_119	3	8	3	1516.000000
433	orthogroup_65	4	9	6	100176.775000
433	orthogroup_1811	13	8	5	12571.300000
433	orthogroup_159	7	8	5	0.500000
433	orthogroup_1811	3	8	4	744.729167
433	orthogroup_119	2	8	5	92.200000
433	orthogroup_1307	8	8	4	7.562500
433	orthogroup_1335	1	9	3	21336.583333
433	orthogroup_548	2	9	3	201.000000
433	orthogroup_231	2	8	4	1.062500
433	orthogroup_1627	12	9	4	158.229167
433	orthogroup_1811	5	8	3	54.750000
433	orthogroup_554	5	9	3	380.333333
433	orthogroup_2	2	9	3	1356.583333
433	orthogroup_1804	7	8	3	133.583333
433	orthogroup_2	1	9	3	2783.083333
433	orthogroup_159	1	8	3	35.083333
433	orthogroup_554	7	9	4	81.000000
433	orthogroup_548	6	9	7	35.369048
434	orthogroup_582	7	8	3	114.083333
434	orthogroup_1406	6	9	3	1068.750000
434	orthogroup_1313	2	9	4	203.333333
434	orthogroup_156	9	8	3	0.333333
434	orthogroup_329	12	9	5	6922.700000
434	orthogroup_159	3	8	4	0.916667
434	orthogroup_790	6	9	5	9547.300000
434	orthogroup_1808	1	8	3	8783.583333
434	orthogroup_1636	2	10	4	12.666667
434	orthogroup_1177	6	10	3	185.333333
434	orthogroup_1435	6	8	3	362.333333
434	orthogroup_1538	1	9	5	89.550000
434	orthogroup_968	1	8	3	23957.333333
434	orthogroup_1309	7	8	3	47.250000
434	orthogroup_1363	3	9	3	144.333333
434	orthogroup_1074	6	9	3	116.333333
434	orthogroup_1453	1	8	5	26600.700000
434	orthogroup_1804	2	8	3	196.000000
434	orthogroup_1799	11	9	3	43.750000
434	orthogroup_1636	6	10	3	417.250000
434	orthogroup_346	5	9	3	2.333333
434	orthogroup_1808	4	8	3	1008.000000
434	orthogroup_548	1	9	5	22.200000
434	orthogroup_1124	2	9	3	0.000000
434	orthogroup_588	6	8	3	0.250000
434	orthogroup_938	2	8	3	169.333333
434	orthogroup_145	3	8	5	52.800000
434	orthogroup_1208	5	9	4	79.729167
434	orthogroup_1515	2	8	3	16.333333
434	orthogroup_799	1	10	3	13002.333333
434	orthogroup_204	1	8	3	2552.333333
434	orthogroup_300	10	8	3	1.000000
434	orthogroup_233	9	8	3	0.333333
434	orthogroup_1575	4	9	3	4.333333
434	orthogroup_65	4	9	3	38446.083333
434	orthogroup_145	2	8	3	0.000000
434	orthogroup_80	4	9	3	494.333333
434	orthogroup_1811	13	8	5	4651.050000
434	orthogroup_156	3	8	3	0.333333
434	orthogroup_1435	1	8	3	0.000000
434	orthogroup_1811	3	8	3	949.000000
434	orthogroup_1335	1	9	3	20260.333333
434	orthogroup_1267	8	9	4	11.333333
434	orthogroup_14	3	8	3	75.000000
434	orthogroup_145	4	8	4	113.833333
434	orthogroup_1462	1	9	4	8.062500
434	orthogroup_415	1	9	3	0.333333
434	orthogroup_105	2	9	3	1197.750000
434	orthogroup_2	2	9	3	1122.333333
434	orthogroup_1406	4	9	3	400.000000
434	orthogroup_1154	3	9	3	96.333333
434	orthogroup_2	1	9	4	1122.666667
434	orthogroup_554	7	9	3	108.000000
434	orthogroup_1619	1	9	3	0.000000
434	orthogroup_1831	2	8	3	19.000000
434	orthogroup_1406	3	9	3	234.333333
435	orthogroup_1406	6	9	5	2104.000000
435	orthogroup_687	7	9	3	8.333333
435	orthogroup_156	9	8	4	227.562500
435	orthogroup_329	12	9	3	12049.333333
435	orthogroup_1811	9	8	3	6.333333
435	orthogroup_2	3	9	4	1666.229167
435	orthogroup_158	7	9	3	7.000000
435	orthogroup_279	3	9	3	102.333333
435	orthogroup_1013	4	9	3	645.333333
435	orthogroup_1335	7	9	3	108.000000
435	orthogroup_1742	3	9	3	234.333333
435	orthogroup_1808	1	8	5	13322.700000
435	orthogroup_582	6	8	3	1122.333333
435	orthogroup_598	9	9	3	65.583333
435	orthogroup_204	8	8	3	225.333333
435	orthogroup_1408	2	9	3	117.000000
435	orthogroup_1799	9	9	3	56.333333
435	orthogroup_1627	7	9	3	7.583333
435	orthogroup_1074	6	9	3	109.000000
435	orthogroup_1024	7	9	3	226.333333
435	orthogroup_1783	2	8	3	48.000000
435	orthogroup_1636	6	10	5	5540.200000
435	orthogroup_1808	4	8	4	1597.666667
435	orthogroup_1208	5	9	4	3656.000000
435	orthogroup_1554	4	8	3	100.333333
435	orthogroup_1379	6	10	3	33.333333
435	orthogroup_1042	6	9	3	4.000000
435	orthogroup_1644	2	9	5	130.550000
435	orthogroup_96	9	9	3	354.333333
435	orthogroup_119	3	8	5	467.500000
435	orthogroup_65	4	9	3	37756.333333
435	orthogroup_1408	5	9	3	277.083333
435	orthogroup_244	1	9	3	22.333333
435	orthogroup_1811	13	8	6	11874.575000
435	orthogroup_1811	3	8	3	1059.250000
435	orthogroup_119	2	8	4	30.729167
435	orthogroup_1335	1	9	4	1704.062500
435	orthogroup_772	2	9	3	1.333333
435	orthogroup_551	4	9	4	0.000000
435	orthogroup_1627	12	9	3	2.333333
435	orthogroup_554	5	9	3	20.583333
435	orthogroup_1804	7	8	3	44.333333
435	orthogroup_759	9	9	3	102.333333
435	orthogroup_96	5	9	3	27.000000
435	orthogroup_548	6	9	5	330.175000
435	orthogroup_1742	4	9	3	221.083333
436	orthogroup_582	7	8	3	996.333333
436	orthogroup_1811	6	8	3	69.333333
436	orthogroup_329	12	9	3	12097.000000
436	orthogroup_1811	9	8	4	75.416667
436	orthogroup_1733	1	9	3	2523.000000
436	orthogroup_790	6	9	4	5504.000000
436	orthogroup_1808	1	8	3	4341.000000
436	orthogroup_938	6	8	3	3.000000
436	orthogroup_1636	2	10	4	5.062500
436	orthogroup_1435	6	8	3	105.333333
436	orthogroup_1538	1	9	3	21.333333
436	orthogroup_1038	1	9	3	16.333333
436	orthogroup_1074	4	9	3	0.333333
436	orthogroup_1453	1	8	5	50144.500000
436	orthogroup_1636	6	10	7	5526.226190
436	orthogroup_1408	3	9	3	32.333333
436	orthogroup_548	1	9	4	32.062500
436	orthogroup_588	6	8	3	12.000000
436	orthogroup_145	3	8	3	280.333333
436	orthogroup_387	3	8	3	8.333333
436	orthogroup_1642	1	8	3	6.583333
436	orthogroup_1554	4	8	3	28.000000
436	orthogroup_1379	6	10	3	158.250000
436	orthogroup_76	6	8	3	33.333333
436	orthogroup_1644	2	9	3	147.000000
436	orthogroup_65	4	9	6	64466.041667
436	orthogroup_244	1	9	3	10.333333
436	orthogroup_1811	13	8	5	2705.000000
436	orthogroup_329	6	9	3	2067.750000
436	orthogroup_1811	3	8	4	518.729167
436	orthogroup_1335	11	9	3	7059.000000
436	orthogroup_1307	8	8	4	6.062500
436	orthogroup_1267	8	9	3	990.333333
436	orthogroup_96	11	9	3	304.000000
436	orthogroup_985	6	10	3	28.000000
436	orthogroup_1627	12	9	3	0.333333
436	orthogroup_1177	3	10	3	54.250000
436	orthogroup_1294	4	8	3	114.333333
436	orthogroup_2	2	9	6	830.841667
436	orthogroup_1024	2	9	4	64.666667
436	orthogroup_159	1	8	3	18.750000
436	orthogroup_1831	2	8	3	4453.000000
436	orthogroup_548	6	9	3	0.083333
437	orthogroup_946	11	8	3	102.333333
437	orthogroup_1481	3	9	3	42.333333
437	orthogroup_1788	6	8	3	0.000000
437	orthogroup_1636	3	10	3	506.583333
437	orthogroup_329	12	9	4	7335.333333
437	orthogroup_1379	1	10	4	11.333333
437	orthogroup_159	3	8	3	1.000000
437	orthogroup_76	1	8	3	0.333333
437	orthogroup_790	6	9	3	28652.333333
437	orthogroup_159	12	8	3	0.333333
437	orthogroup_1435	6	8	3	324.333333
437	orthogroup_204	8	8	5	2200.700000
437	orthogroup_554	1	9	5	111.200000
437	orthogroup_1554	3	8	3	2.583333
437	orthogroup_1453	1	8	3	25502.083333
437	orthogroup_1408	1	9	3	192.000000
437	orthogroup_834	4	8	3	12.250000
437	orthogroup_1024	7	9	3	12357.333333
437	orthogroup_1158	5	9	3	41768.583333
437	orthogroup_1636	6	10	5	5152.325000
437	orthogroup_971	4	8	3	180.250000
437	orthogroup_1038	5	9	4	20258.250000
437	orthogroup_1808	4	8	3	35586.333333
437	orthogroup_1575	2	9	3	44.333333
437	orthogroup_548	1	9	3	12.000000
437	orthogroup_582	12	8	3	7081.083333
437	orthogroup_378	4	8	3	0.083333
437	orthogroup_588	6	8	3	66.083333
437	orthogroup_938	2	8	3	67.750000
437	orthogroup_1557	4	8	4	18.729167
437	orthogroup_1811	4	8	3	412.750000
437	orthogroup_300	10	8	3	3.000000
437	orthogroup_65	4	9	3	10932.333333
437	orthogroup_145	2	8	3	0.000000
437	orthogroup_279	1	9	3	0.000000
437	orthogroup_1208	4	9	3	54.250000
437	orthogroup_1811	13	8	5	6400.925000
437	orthogroup_119	2	8	5	117.700000
437	orthogroup_1335	1	9	3	5649.083333
437	orthogroup_14	3	8	3	22.333333
437	orthogroup_145	4	8	5	103.700000
437	orthogroup_554	5	9	3	244.000000
437	orthogroup_2	2	9	4	348.000000
437	orthogroup_371	4	9	3	56.583333
437	orthogroup_1557	10	8	3	5.333333
437	orthogroup_1154	3	9	4	68.062500
437	orthogroup_2	1	9	4	582.229167
437	orthogroup_980	1	8	3	320.333333
437	orthogroup_1059	6	8	3	277.000000
437	orthogroup_1831	2	8	3	432.000000
437	orthogroup_548	6	9	4	0.562500
437	orthogroup_33	3	8	3	70.333333
437	orthogroup_1742	4	9	4	290.250000
438	orthogroup_946	11	8	3	9816.333333
438	orthogroup_36	2	8	3	138.083333
438	orthogroup_1811	9	8	3	129.333333
438	orthogroup_1742	3	9	3	2953.000000
438	orthogroup_159	14	8	3	60.583333
438	orthogroup_1050	1	8	3	1317.333333
438	orthogroup_346	3	9	3	261.333333
438	orthogroup_1453	1	8	3	481.000000
438	orthogroup_378	12	8	3	321.083333
438	orthogroup_1804	2	8	3	226.333333
438	orthogroup_1636	6	10	7	5072.285714
438	orthogroup_1457	1	10	3	498.583333
438	orthogroup_1038	5	9	3	13013.583333
438	orthogroup_1808	4	8	3	10565.333333
438	orthogroup_1408	3	9	3	0.000000
438	orthogroup_1799	10	9	3	0.000000
438	orthogroup_824	6	10	3	7008.333333
438	orthogroup_1309	11	8	3	3.583333
438	orthogroup_1554	4	8	3	1.000000
438	orthogroup_65	4	9	5	82404.200000
438	orthogroup_682	2	8	3	245.250000
438	orthogroup_80	4	9	3	1.333333
438	orthogroup_244	1	9	3	0.333333
438	orthogroup_1208	4	9	3	4878.250000
438	orthogroup_1811	13	8	5	11152.700000
438	orthogroup_1811	3	8	3	2134.083333
438	orthogroup_1335	1	9	5	17307.300000
438	orthogroup_1040	4	8	3	254.333333
438	orthogroup_145	4	8	3	0.000000
438	orthogroup_548	5	9	3	12.333333
438	orthogroup_1481	2	9	3	8.333333
438	orthogroup_554	5	9	3	7.583333
438	orthogroup_371	1	9	3	2.583333
438	orthogroup_554	8	9	3	300.000000
438	orthogroup_371	4	9	3	217.000000
438	orthogroup_2	1	9	6	1356.166667
438	orthogroup_554	7	9	3	60.750000
438	orthogroup_1181	6	10	3	417.333333
438	orthogroup_1408	8	9	3	0.000000
438	orthogroup_548	6	9	4	0.916667
439	orthogroup_582	7	8	3	2341.333333
439	orthogroup_1811	9	8	3	0.583333
439	orthogroup_1742	3	9	4	3025.666667
439	orthogroup_1808	1	8	4	19034.250000
439	orthogroup_582	6	8	3	2883.000000
439	orthogroup_554	1	9	4	1.000000
439	orthogroup_1453	11	8	3	4217.333333
439	orthogroup_1804	2	8	3	32.333333
439	orthogroup_1158	5	9	3	44652.000000
439	orthogroup_755	1	9	3	1.333333
439	orthogroup_1636	6	10	3	8025.333333
439	orthogroup_968	2	8	3	1045.583333
439	orthogroup_971	4	8	3	234.333333
439	orthogroup_784	8	9	4	192.000000
439	orthogroup_1808	4	8	8	8580.839286
439	orthogroup_22	1	8	3	64.333333
439	orthogroup_582	12	8	3	366.333333
439	orthogroup_938	2	8	3	156.333333
439	orthogroup_1557	4	8	3	32.250000
439	orthogroup_824	6	10	5	4576.450000
439	orthogroup_1309	1	8	3	91.000000
439	orthogroup_1811	4	8	3	664.333333
439	orthogroup_1644	2	9	3	0.333333
439	orthogroup_900	12	9	3	5814.333333
439	orthogroup_65	4	9	3	675.000000
439	orthogroup_1208	4	9	3	1889.333333
439	orthogroup_1811	13	8	4	3438.666667
439	orthogroup_329	6	9	3	2145.333333
439	orthogroup_687	4	9	3	5.333333
439	orthogroup_119	2	8	3	9.250000
439	orthogroup_1335	1	9	3	28672.333333
439	orthogroup_1267	8	9	3	61.000000
439	orthogroup_1014	3	9	4	8.333333
439	orthogroup_14	3	8	4	204.416667
439	orthogroup_145	4	8	3	0.333333
439	orthogroup_548	5	9	4	37.666667
439	orthogroup_231	2	8	5	268.800000
439	orthogroup_334	2	9	3	1035.583333
439	orthogroup_1519	8	10	3	46.333333
439	orthogroup_1243	6	8	3	3136.333333
439	orthogroup_719	10	9	3	22.333333
439	orthogroup_1462	1	9	3	16.333333
439	orthogroup_1313	1	9	3	24.333333
439	orthogroup_1443	5	8	3	10.083333
439	orthogroup_772	4	9	3	11.083333
439	orthogroup_2	2	9	5	457.300000
439	orthogroup_1804	7	8	5	0.575000
439	orthogroup_1024	2	9	3	77.583333
439	orthogroup_1154	3	9	3	0.083333
439	orthogroup_2	1	9	3	4498.583333
439	orthogroup_554	7	9	3	102.333333
439	orthogroup_1619	1	9	3	0.000000
439	orthogroup_1831	2	8	3	2107.000000
439	orthogroup_548	6	9	7	133.035714
439	orthogroup_1742	4	9	3	120.333333
440	orthogroup_1481	3	9	3	0.000000
440	orthogroup_1406	6	9	3	5167.000000
440	orthogroup_425	12	8	4	1326.000000
440	orthogroup_1811	9	8	3	1.333333
440	orthogroup_2	3	9	3	122.333333
440	orthogroup_76	1	8	3	48.000000
440	orthogroup_1742	3	9	5	994.000000
440	orthogroup_1808	1	8	3	12062.333333
440	orthogroup_1379	3	10	3	185.083333
440	orthogroup_46	1	10	4	243.729167
440	orthogroup_1309	7	8	3	46.083333
440	orthogroup_1554	3	8	3	6.083333
440	orthogroup_1363	3	9	4	2.895833
440	orthogroup_1453	1	8	5	43383.550000
440	orthogroup_277	7	8	4	90.666667
440	orthogroup_1408	1	9	3	184.083333
440	orthogroup_1024	7	9	4	4821.666667
440	orthogroup_1158	5	9	3	27745.333333
440	orthogroup_1636	6	10	8	8856.566964
440	orthogroup_139	1	9	3	3852.333333
440	orthogroup_1811	2	8	4	48.229167
440	orthogroup_1808	4	8	4	14098.729167
440	orthogroup_81	6	10	3	401.083333
440	orthogroup_1799	10	9	4	32.083333
440	orthogroup_1124	2	9	4	1928.916667
440	orthogroup_588	6	8	3	201.000000
440	orthogroup_938	2	8	3	77.583333
440	orthogroup_145	3	8	3	5.333333
440	orthogroup_1379	6	10	4	0.166667
440	orthogroup_156	4	8	3	261.333333
440	orthogroup_1644	2	9	3	0.083333
440	orthogroup_204	1	8	3	8241.333333
440	orthogroup_65	4	9	6	58544.566667
440	orthogroup_1208	4	9	4	1311.583333
440	orthogroup_1811	13	8	5	6199.375000
440	orthogroup_1554	6	8	3	17.333333
440	orthogroup_119	2	8	4	114.062500
440	orthogroup_1335	1	9	4	24180.895833
440	orthogroup_104	8	8	3	140.083333
440	orthogroup_548	5	9	3	54.333333
440	orthogroup_551	4	9	3	0.000000
440	orthogroup_147	7	8	3	180.333333
440	orthogroup_870	2	9	3	11.083333
440	orthogroup_1804	7	8	3	33.333333
440	orthogroup_1519	7	10	3	114.333333
440	orthogroup_2	1	9	5	2048.800000
440	orthogroup_1406	3	9	3	0.333333
440	orthogroup_548	6	9	4	51.583333
441	orthogroup_1406	6	9	5	6026.000000
441	orthogroup_329	12	9	4	8222.562500
441	orthogroup_790	6	9	3	7057.000000
441	orthogroup_1808	1	8	5	12264.700000
441	orthogroup_1696	3	9	4	215.333333
441	orthogroup_1439	6	9	3	3.000000
441	orthogroup_1636	5	10	3	566.333333
441	orthogroup_1538	1	9	4	16.000000
441	orthogroup_703	13	9	3	2732.333333
441	orthogroup_554	1	9	4	26.916667
441	orthogroup_1636	4	10	3	342.333333
441	orthogroup_687	1	9	3	174.083333
441	orthogroup_1453	1	8	4	25106.062500
441	orthogroup_1524	2	9	3	331.000000
441	orthogroup_1024	7	9	3	6822.583333
441	orthogroup_1158	5	9	5	4883.700000
441	orthogroup_1636	6	10	4	17005.583333
441	orthogroup_1208	3	9	3	5.333333
441	orthogroup_1663	1	9	3	10.333333
441	orthogroup_1808	4	8	3	13940.333333
441	orthogroup_204	2	8	3	32.250000
441	orthogroup_1408	3	9	4	0.000000
441	orthogroup_100	12	10	4	57.666667
441	orthogroup_548	1	9	3	5.333333
441	orthogroup_1124	2	9	4	81.000000
441	orthogroup_1406	1	9	5	78.800000
441	orthogroup_1554	4	8	3	120.250000
441	orthogroup_1379	6	10	3	0.083333
441	orthogroup_76	6	8	3	0.000000
441	orthogroup_1644	2	9	3	204.250000
441	orthogroup_900	12	9	3	8379.000000
441	orthogroup_65	4	9	5	75010.800000
441	orthogroup_145	2	8	3	0.000000
441	orthogroup_682	2	8	3	184.333333
441	orthogroup_1408	5	9	3	46.583333
441	orthogroup_1811	13	8	5	5764.375000
441	orthogroup_329	6	9	3	2270.333333
441	orthogroup_1307	8	8	3	8.333333
441	orthogroup_759	5	9	4	17.895833
441	orthogroup_1335	1	9	3	8086.083333
441	orthogroup_96	11	9	3	705.083333
441	orthogroup_260	2	8	3	37.333333
441	orthogroup_1124	3	9	3	236.333333
441	orthogroup_1645	2	8	4	0.229167
441	orthogroup_156	5	8	3	8.333333
441	orthogroup_1811	5	8	3	86.583333
441	orthogroup_870	2	9	3	102.083333
441	orthogroup_2	2	9	5	363.300000
441	orthogroup_1024	2	9	3	24.333333
441	orthogroup_425	10	8	3	52.333333
441	orthogroup_2	1	9	4	3628.666667
441	orthogroup_1014	4	9	3	4.333333
441	orthogroup_96	5	9	3	147.000000
441	orthogroup_548	6	9	4	44.666667
442	orthogroup_387	8	8	3	63.583333
442	orthogroup_159	13	8	3	10.333333
442	orthogroup_1811	9	8	4	5.500000
442	orthogroup_204	6	8	3	2.583333
442	orthogroup_1742	3	9	3	3089.333333
442	orthogroup_1808	1	8	3	36809.333333
442	orthogroup_1435	6	8	5	1143.800000
442	orthogroup_968	1	8	3	24934.333333
442	orthogroup_1538	4	9	3	0.000000
442	orthogroup_554	1	9	4	1134.750000
442	orthogroup_1811	10	8	3	152.333333
442	orthogroup_1627	7	9	3	0.083333
442	orthogroup_1038	3	9	3	64.750000
442	orthogroup_1362	2	9	3	0.000000
442	orthogroup_1363	3	9	3	37.000000
442	orthogroup_1453	1	8	4	46798.000000
442	orthogroup_277	7	8	3	33.333333
442	orthogroup_1408	1	9	3	0.333333
442	orthogroup_1024	7	9	3	2510.083333
442	orthogroup_1636	6	10	4	11732.333333
442	orthogroup_156	2	8	3	27.250000
442	orthogroup_1038	5	9	3	9841.333333
442	orthogroup_1811	2	8	3	56.333333
442	orthogroup_582	12	8	3	407.583333
442	orthogroup_588	6	8	3	133.333333
442	orthogroup_824	6	10	3	5200.000000
442	orthogroup_609	3	9	3	50.333333
442	orthogroup_1309	11	8	3	192.000000
442	orthogroup_1554	4	8	3	19.750000
442	orthogroup_76	6	8	3	44.333333
442	orthogroup_300	10	8	4	184.250000
442	orthogroup_119	3	8	4	1179.666667
442	orthogroup_900	12	9	3	1731.083333
442	orthogroup_65	4	9	6	49451.366667
442	orthogroup_244	11	9	3	33.333333
442	orthogroup_145	2	8	4	0.000000
442	orthogroup_80	4	9	4	12.916667
442	orthogroup_244	1	9	3	12.000000
442	orthogroup_1811	13	8	4	10889.583333
442	orthogroup_329	6	9	3	41.333333
442	orthogroup_1335	1	9	3	9376.750000
442	orthogroup_96	1	9	3	0.000000
442	orthogroup_145	4	8	3	157.750000
442	orthogroup_1645	2	8	3	36.333333
442	orthogroup_272	3	9	3	498.083333
442	orthogroup_415	1	9	3	105.083333
442	orthogroup_2	2	9	4	667.583333
442	orthogroup_1804	7	8	4	23.729167
442	orthogroup_565	1	8	3	96.333333
442	orthogroup_1799	3	9	3	12.250000
442	orthogroup_1024	2	9	3	169.000000
442	orthogroup_334	4	9	3	325.333333
442	orthogroup_2	1	9	5	2029.500000
442	orthogroup_548	6	9	4	248.062500
443	orthogroup_1481	3	9	3	0.750000
443	orthogroup_329	12	9	3	11050.333333
443	orthogroup_2	3	9	3	870.333333
443	orthogroup_1225	3	9	3	1122.333333
443	orthogroup_1307	4	8	3	44.333333
443	orthogroup_1808	1	8	3	3854.333333
443	orthogroup_938	6	8	3	33.333333
443	orthogroup_244	6	9	3	105.333333
443	orthogroup_1636	2	10	4	0.916667
443	orthogroup_1557	11	8	3	53.083333
443	orthogroup_1363	1	9	3	15.750000
443	orthogroup_96	6	9	3	21.000000
443	orthogroup_1158	3	9	3	220.750000
443	orthogroup_1627	7	9	3	43.000000
443	orthogroup_687	1	9	3	3.000000
443	orthogroup_1453	1	8	3	57243.000000
443	orthogroup_1024	7	9	4	14444.666667
443	orthogroup_1636	6	10	3	430.083333
443	orthogroup_985	3	10	3	22.333333
443	orthogroup_1808	4	8	4	10033.895833
443	orthogroup_36	4	8	3	340.583333
443	orthogroup_1124	2	9	3	252.333333
443	orthogroup_588	6	8	4	85.062500
443	orthogroup_387	13	8	3	3361.000000
443	orthogroup_145	3	8	4	0.250000
443	orthogroup_1557	4	8	3	1.083333
443	orthogroup_824	6	10	4	657.333333
443	orthogroup_204	1	8	4	4824.666667
443	orthogroup_119	3	8	3	526.750000
443	orthogroup_900	12	9	3	1767.000000
443	orthogroup_65	4	9	4	89628.333333
443	orthogroup_1811	13	8	4	12192.229167
443	orthogroup_329	6	9	4	1119.000000
443	orthogroup_1435	1	8	3	0.083333
443	orthogroup_300	9	8	3	2.583333
443	orthogroup_1294	2	8	3	1.083333
443	orthogroup_1335	1	9	4	57209.666667
443	orthogroup_554	6	9	3	589.000000
443	orthogroup_1784	1	8	3	4632.333333
443	orthogroup_1462	1	9	4	0.916667
443	orthogroup_2	2	9	4	457.562500
443	orthogroup_1462	10	9	3	10.333333
443	orthogroup_1024	2	9	3	24.333333
443	orthogroup_1154	3	9	4	87.583333
443	orthogroup_2	1	9	3	3946.583333
443	orthogroup_1831	2	8	3	20.083333
443	orthogroup_548	6	9	4	227.729167
444	orthogroup_755	8	9	3	560.333333
444	orthogroup_946	11	8	3	10963.000000
444	orthogroup_36	2	8	3	2.333333
444	orthogroup_1406	6	9	3	6324.333333
444	orthogroup_329	12	9	4	1153.062500
444	orthogroup_104	1	8	3	0.750000
444	orthogroup_1696	3	9	4	98.562500
444	orthogroup_1435	6	8	3	1680.333333
444	orthogroup_96	6	9	3	25.333333
444	orthogroup_554	1	9	3	33.333333
444	orthogroup_1644	8	9	3	193.000000
444	orthogroup_1554	3	8	3	0.083333
444	orthogroup_1453	1	8	4	8704.729167
444	orthogroup_1024	7	9	3	5456.333333
444	orthogroup_1799	11	9	3	42.583333
444	orthogroup_1636	6	10	5	10368.200000
